rest_name,name,price,alcohol_percentage,vegetarian,GF,image,days,spicy
Taqueria,‫5 צ׳ורוס,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/a03af412-c8ce-11e9-8c6b-0a5864691005_Taqueria_15.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,MB 1,68.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/98f89ba8-225e-11e9-9828-0a5864629595_IMG_2852.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,MB 2 (Cheeseburger),74.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c4aba6108a141000b72a77c/36b22e5e-2d7a-11eb-8d1f-4624a0678f8f_b9b35518_225e_11e9_a5bb_0a5864626973_img_2856.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,MB 1 + 🍺,68.0,5.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/98f89ba8-225e-11e9-9828-0a5864629595_IMG_2852.jpeg,[1],False
MeatBar Burger | Dizengoff Square,MB 2(Cheeseburger) + 🍺,74.0,5.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c4aba6108a141000b72a77c/36b22e5e-2d7a-11eb-8d1f-4624a0678f8f_b9b35518_225e_11e9_a5bb_0a5864626973_img_2856.jpeg,[1],False
MeatBar Burger | Dizengoff Square,🌱 VG1,74.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/e7b88492-3fc5-11ec-a6ef-7e405792ad3d_98f89ba8_225e_11e9_9828_0a5864629595_img_2852.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,🌱 VG2 (צ'יזבורגר טבעוני),78.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/d68e0936-452d-11ec-8734-92bb7ee8e461_36b22e5e_2d7a_11eb_8d1f_4624a0678f8f_b9b35518_225e_11e9_a5bb_0a5864626973_img_2856.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,‫המבורגר צ׳יפס,61.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c4aba6108a141000b72a77c/43fcd366-2d7a-11eb-b74e-769f87074acf_1cdd1b8a_2cc9_11eb_86b3_c6bcce4891d9_ab0eff1a_225b_11e9_8596_0a5864628784_img_2885.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,צ׳יזבורגר עם צ׳יפס,67.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/66c0b206-225e-11e9-971e-0a586461e4f8_IMG_2869.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,‫המבורגר טבעוני וצ'יפס 🌱,69.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/ee4adfd0-3fc5-11ec-b121-ca3bcf3d7c30_43fcd366_2d7a_11eb_b74e_769f87074acf_1cdd1b8a_2cc9_11eb_86b3_c6bcce4891d9_ab0eff1a_225b_11e9_8596_0a5864628784_img_2885.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,צ'יזבורגר טבעוני וצ'יפס 🌱,73.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/42788a50-452d-11ec-b3ec-daea0f93bd10_66c0b206_225e_11e9_971e_0a586461e4f8_img_2869.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,המבורגר,52.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c4aba6108a141000b72a77c/15c40172-2d7a-11eb-a463-0269ab20803f_meatbar_.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,צ׳יזבורגר,58.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/66c0b206-225e-11e9-971e-0a586461e4f8_IMG_2869.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,‫המבורגר טבעוני  🌱,57.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/fecf4db4-3fc5-11ec-b087-a25ec30c3890_43fcd366_2d7a_11eb_b74e_769f87074acf_1cdd1b8a_2cc9_11eb_86b3_c6bcce4891d9_ab0eff1a_225b_11e9_8596_0a5864628784_img_2885.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,צ'יזבורגר טבעוני🌱,61.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60d097947b3eaeb79e97ac00/42788a50-452d-11ec-b3ec-daea0f93bd10_66c0b206_225e_11e9_971e_0a586461e4f8_img_2869.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
MeatBar Burger | Dizengoff Square,‫Kit Away להכנה ביתית - 3 יח׳,124.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5c4aba6108a141000b72a77c/cfa9301a-2cc8-11eb-adbd-622a8ed83f01_unnamed__7_.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן בייטס,38.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/3bfecb86-dd02-11ec-9a94-566ab41cb2ff_nuggets.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן ווינגס,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/473233e4-dd02-11ec-b60d-8e38001a1d66_wings.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פופקורן שרימפס,39.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/907e2156-dd03-11ec-bd1c-ee13eedbdc42_popcorn.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פאד תאי,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/f94ffcb0-2a34-11ea-8e88-0a58646cbf65_________2.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פאד תאי נודלס שרימפס,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/f94ffcb0-2a34-11ea-8e88-0a58646cbf65_________2.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן סאטה נודלס,56.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/b06c3580-2a35-11ea-a835-0a58646e6107___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פאד סייאו נודלס,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/52e20bd8-2a35-11ea-84f3-0a586468f3f2__________1.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫ספייסי נודלס  🌶🌶,52.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/61b9039e-d635-11ea-be83-3ea595646f76_spicy_noodles.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫קארי נודלס 🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/4fe0a92a-2a36-11ea-b7e8-0a58646e4e16___________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,גרין נודלס,56.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/ff2b2902-2a34-11ea-908a-0a58646974dc_____________2_.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫שנחאי נודלס 🌶🌶,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/91e58a7a-2a36-11ea-9182-0a5864600ef2______.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫קונג פאו נודלס 🌶🌶,57.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/62860e8a-2a36-11ea-87c9-0a586465f445_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,ביף רייס נודלס,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/7772969c-2a36-11ea-885d-0a58646974dc_______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫מיקס רייס 🌶🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/b9fbb5e8-2a36-11ea-b2a5-0a58646cbf65__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,סינטה רייס,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/c7e739ca-2a36-11ea-8fbf-0a5864600511_________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫בומביי צ'יקן 🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/2d472596-79f9-11ec-95c5-fe89d7c86b89_bombay_19.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫ג'נרל צ'ו צ'יקן 🌶🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/3d70a6d6-79f9-11ec-b588-626fc53e17e3_general_cho_20.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,טוקיו ביף,59.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/4dd78620-79f9-11ec-87ba-2a4c25d7ac88_tokyo_21.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן בייטס,38.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/7bf9b778-dd02-11ec-9f32-5a37ee2e9d8e_nuggets.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן ווינגס,32.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/6fd205e0-dd02-11ec-98aa-ee13eedbdc42_wings.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פופקורן שרימפס,39.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/60ab95e1c11781c89a68904b/907e2156-dd03-11ec-bd1c-ee13eedbdc42_popcorn.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פאד תאי נודלס רידיפיין 🌱,59.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/c5b9f522-79f6-11ec-ba22-6e886fd8edc6_padthairedefine.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,צ'יקן סאטה נודלס רידיפיין 🌱,62.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/abcf98a0-79f7-11ec-9c6d-06b3e71eb1c1_satayredifin.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,ספייסי נודלס רידיפיין 🌱 🌶🌶,58.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/bcb61de2-79f7-11ec-a7fb-0a079aa1d9ea_spicyredifin.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,קארי נודלס רידיפיין 🌱 🌶,59.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/cf6bd5ee-79f7-11ec-9ffe-deee353b9376_caryredifine.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,גרין נודלס רידיפיין 🌱,62.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/e3b5f214-79f7-11ec-a8d2-52e26c61abd2_greenredefin.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,קונג פאו נודלס רידיפיין 🌱 🌶🌶,59.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/f0f28c76-79f7-11ec-8255-8295d8515aca_kongphoredefine.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫מיקס רייס רידיפיין 🌱 🌶🌶,59.0,0.0,True,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/fcd41668-79f7-11ec-80a2-0e0bf0c51699_mixredefin.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,פאד תאי נודלס וואג׳י,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/42d284d8-79f8-11ec-b1a7-6abe25c6a83a_padthai_veg_13.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,סאטה וואג׳י נודלס,56.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/6c8265d2-79f8-11ec-8d8a-b24da58991c1_satay_veg_14.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,ספייסי וואג׳י נודלס 🌶🌶,52.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/818cbe28-79f8-11ec-bdd8-aa536460ced3_spicy_veg_18.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,קארי וואג׳י נודלס  🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/91c1fbf0-79f8-11ec-8f46-6a86c9e020d9_curry_veg_16.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,גרין וואג׳י נודלס,56.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/a4f8b150-79f8-11ec-8906-36db60ca97a5_grenn_veg_17.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,קונג פאו וואג׳י נודלס  🌶🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/bc323e7c-79f8-11ec-9845-be9c82c17185_kongpho_veg_15.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫מיקס רייס וואג׳י 🌶🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/b9fbb5e8-2a36-11ea-b2a5-0a58646cbf65__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫בומביי וואג׳י  🌶,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/cbd88804-79f8-11ec-9c63-4264aa1c7722_bombay_veg_22.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,טוקיו וואטג׳י,54.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/e272f7fc-79f8-11ec-8b60-6abe25c6a83a_tokyo_veg_23.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,פאד תאי נודלס ללא גלוטן 🌾,54.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/f94ffcb0-2a34-11ea-8e88-0a58646cbf65_________2.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫ספייסי נודלס ללא גלוטן 🌾  🌶🌶,52.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/7be84a18-79f9-11ec-a2cb-ea55f0b6e98f_spice_nogluten_11.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,‫קונג פאו נודלס ללא גלוטן 🌾  🌶🌶,57.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/8c727ca0-79f9-11ec-8bd0-2a4c25d7ac88_kongpha_nogluten_12.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,ביף רייס נודלס ללא גלוטן 🌾,59.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/7772969c-2a36-11ea-885d-0a58646974dc_______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
Wok Republic | Ben Yehuda,‫מיקס רייס ללא גלוטן 🌾 🌶🌶,54.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/b9fbb5e8-2a36-11ea-b2a5-0a58646cbf65__________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",True
Wok Republic | Ben Yehuda,טוקיו ביף ללא גלוטן 🌾,59.0,0.0,False,True,https://wolt-menu-images-cdn.wolt.com/menu-images/5e009f3ca3187549b414d70a/9cfeb8b8-79f9-11ec-9df9-6abc87318220_tokyo_21.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,‫המארז המשפחתי,175.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/3e7d36ea-7137-11ec-b70f-76f1dfe8dbb9______10_____.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,מארז קוקטיילים,75.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/41601d4e-7139-11ec-ba48-76f1dfe8dbb9_______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,המארז הצנוע,90.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/574b892c-7139-11ec-a0d4-3a13c4a40b79______5_____.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,משמח לבב אנוש,140.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/cc0954f6-7139-11ec-b596-92d480ee7885______10_____.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,שולחן מלבי חגיגי,200.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/ddd317c6-7139-11ec-9e22-aae4162aa226______10_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,יש מספיק לכולם,240.0,14.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/e5e7bb92-7139-11ec-a507-06ee90cb01ec______15_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,עוגת שוקולד חלווה שלמה,45.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f3d107a93919cf7328b244a/e6892c82-9a35-11ec-be80-86df3696d6cf___69.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,עוגת תפוחים קינמון שלמה,45.0,0.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5f3d107a93919cf7328b244a/f0b952ea-9a35-11ec-a7e2-fa4166d5e2bf___70.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,בקבוק יין אדום קברנה סוביניון הר תבור,50.0,13.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/fbe970e2-713a-11ec-8fbc-368158d2f429______________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,ויסקי אייס טי,35.0,10.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/f1132de8-713a-11ec-b1b5-3a13c4a40b79_hamalabiya0217.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,הקיץ של קובי,35.0,10.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/da4b6ca6-713a-11ec-bf72-8e987b03ed95_____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
HaMalabiya | Ibn Gabirol,הפנתר הורוד,35.0,10.0,False,False,https://wolt-menu-images-cdn.wolt.com/menu-images/5dd519f7ebfdcfa24b0d4541/d1d2d97e-713a-11ec-810a-d69463eb0ea1____________.jpeg,"[1, 2, 3, 4, 5, 6, 7]",False
